Pressure,alpha_diversity,beta_similarity,beta_structure
Habitat change,-0.13619570567449732,0.8128729226745197,0.636235466183385
Habitat change,-0.5887109063949331,0.2113848245172451,0.6425789676016929
Habitat change,0.5939398887491727,-1.0,1.03452369915057
Habitat change,-0.9895730023008935,-0.1660133146271509,0.5914606271815671
Habitat change,-0.17671886904586387,0.0458543849907537,0.0
Habitat change,0.3194334761005274,0.3804940389920844,0.3961234268668242
Habitat change,-0.03224141509296352,0.022423113190922286,0.14959114336297602
Habitat change,-0.3339680206399394,-0.05577962134974486,1.3649337707178986
Habitat change,-0.44410332439385325,0.16580747913151395,1.6400830745233055
Habitat change,-0.703735764069327,0.039093795367277376,1.2378593678445604
Habitat change,-0.24212778813463584,0.032521448977213735,0.7341656846366522
Habitat change,-0.41412646871423786,0.32626754435769234,1.0883116853193031
Habitat change,-1.3471768798571766,-0.8371510844789631,0.12879604745595102
Habitat change,-0.19988211825249483,0.5808046583441164,0.6439355248237003
Habitat change,-1.0875010366629672,-0.32255478932564025,0.04871598945924516
Habitat change,0.4243836351152953,1.0,0.0
Habitat change,-0.15914979074389018,-0.5458866715357424,1.6325863759940682
Habitat change,-0.8839799766728431,0.2799393312302336,0.3491809021109659
Habitat change,-0.008621898573231562,-0.26243142750736526,0.7104844488868242
Habitat change,-0.3468850475858532,-0.6595118612162463,0.8149677851454743
Habitat change,-0.47127826522650007,0.941364900499631,1.1765953313029507
Habitat change,-0.9860316462752485,1.0,0.0
Habitat change,-0.44517328444865234,-0.7177786110138793,0.0
Habitat change,0.2670849149145833,0.22855509950956227,0.0
Habitat change,-1.1794834603128361,-0.39501975337734474,0.0
Habitat change,-0.6103059136633981,-0.7146304773662921,0.35707062946976614
Habitat change,-0.02924511921920747,1.0,0.0
Habitat change,-0.33667894399815124,-0.4942587972198724,0.9070786809772804
Habitat change,-0.2919061489659595,-0.5435892817040378,0.7408144924928342
Habitat change,-0.21906258271133283,-0.2962886942546455,0.13120172365926275
Habitat change,0.2445560491919791,-1.0,0.9131444729455369
Habitat change,0.23627633460462094,-0.6825231191768313,0.09548637674373711
Habitat change,-0.7423747952994724,-0.9208822299071562,0.9642456329544156
Habitat change,0.7071282961995611,0.25730370368042516,0.0
Habitat change,0.19988886345877144,-1.0,0.0
Habitat change,0.29123069484809194,0.65581913452993,0.8220344062481035
Habitat change,0.09130969747897022,-1.0,0.7980722552992515
Habitat change,-0.3141903365543228,-0.4079993504651434,0.0
Habitat change,-0.01208138112269544,-0.5604411864683267,0.0
Habitat change,0.102266619211275,-0.3233162836978835,0.30475016306481884
Habitat change,0.2889846005884493,-0.29495392433441303,1.450389067325001
Habitat change,-0.4293788608630693,-0.13933925523055887,0.10247339859128052
Habitat change,0.37508634619085657,-0.27312863485355443,0.766021943349779
Habitat change,-0.37735404705343945,-0.030372033869368625,0.8217183965062099
Habitat change,0.05369499822561624,0.009754324858682592,1.1820163892334166
Habitat change,-0.2993696367731303,-0.9232813535035229,0.7992541517088209
Habitat change,-1.0515842991094533,-0.9090260441528697,0.3854014760836717
Habitat change,0.27785276980549345,0.017087025413081117,1.0251003838402566
Habitat change,-0.39505194733376325,0.035940452176916965,1.0279973295290892
Habitat change,-1.8104338772140482,-0.8329395070186245,0.40060459734635157
Habitat change,0.8894856728927086,-0.5255468174569697,0.0
Habitat change,-1.0688244195776695,-0.31928431546152236,0.0
Habitat change,,-0.0080326626090415,0.22736489211126276
Habitat change,,0.048355572371182404,1.3957336912212768
Habitat change,,-0.3245355255533483,0.0
Habitat change,,0.3386614127201802,1.2409982621677553
Habitat change,,-0.3891530458238685,0.6556938295320585
Habitat change,,-1.0,0.34655350830245973
Habitat change,,0.09339511703040956,0.8796803467288384
Habitat change,,-0.6146652981463041,0.0
Habitat change,,-0.6892859770529551,0.0
Habitat change,,-0.30877591192440423,0.04259509483411361
Habitat change,,-0.7438462165335964,0.48566778302839253
Habitat change,,-0.6743410817075453,0.0
Habitat change,,-0.532100638852363,0.8278411651904877
Habitat change,,1.0,0.28995005740766444
Habitat change,,0.13209110399094276,0.24006899582014413
Habitat change,,-0.5847468780783285,0.0
Habitat change,,-0.8453377104390916,1.1671664111443942
Habitat change,,0.3469629860599955,0.7024244723875951
Habitat change,,-0.23617988193170267,0.04066368901298928
Habitat change,,1.0,0.11588853423302875
Habitat change,,0.4208395367389139,0.0
Habitat change,,0.04084343957879137,0.857515158874228
Habitat change,,0.1349137173240453,1.4920815989272127
Habitat change,,-0.23322533397163175,0.11816451503548986
Habitat change,,0.4430441330916382,0.3756487659507331
Habitat change,,1.0,0.26311446941554784
Habitat change,,-0.8938207413206787,0.6637794693651279
Habitat change,,-0.22219484934657804,1.373624944700118
Habitat change,,-0.49635619358332345,1.046127160147765
Habitat change,,-0.7641559576438113,1.0558830116687197
Habitat change,,0.3661273538081748,0.0
Habitat change,,-1.0,0.434964181041546
Habitat change,,-0.04595266716208457,0.7460012219952419
Habitat change,,-0.47717951862996855,0.5048934919890512
Habitat change,,0.3198974342383925,0.6222985488684509
Habitat change,,-0.09739301850109416,0.997339855650929
Habitat change,,-0.6593433238356403,0.16656867928797525
Habitat change,,-0.8211755689237654,0.3409624167749311
Habitat change,,0.09564342839178647,0.12910670873719093
Habitat change,,0.581568759784572,1.266576680716157
Habitat change,,-0.45022721156731177,0.7410682886282036
Habitat change,,-1.0,0.4984468705047542
Habitat change,,-0.6914592660765562,0.8310316332568453
Habitat change,,0.42738978948475126,0.09260643469405022
Habitat change,,0.9146949914484308,0.5334372753936638
Habitat change,,-1.0,0.9804658622915958
Habitat change,,-0.5242467481894024,0.0
Habitat change,,-0.945964727148259,0.508156146311897
Habitat change,,-0.3582434713858868,0.27486700620742266
Habitat change,,0.6212321053196777,1.0024449398734596
Habitat change,,-0.31551278452632625,0.0
Habitat change,,-0.17667302515774835,0.7758217423256193
Habitat change,,0.24162553151258231,0.6540327788757685
Habitat change,,1.0,0.3405555753842322
Habitat change,,1.0,0.412499025857746
Habitat change,,-0.5112028470345507,0.8874146277923135
Habitat change,,0.37343678930232826,0.0
Habitat change,,0.32491437949098473,0.0
Habitat change,,-0.5189828854105993,0.9201779121039317
Habitat change,,0.29424940857942883,0.9934636521479037
Habitat change,,0.08359708577806296,0.8684091459853155
Habitat change,,-0.4210215023773,0.9033064374137041
Habitat change,,-0.6097442865620688,0.0
Habitat change,,-1.0,1.040106814753171
Habitat change,,-0.6955784217691923,0.8374055673299318
Habitat change,,-0.36455263491281437,0.6828192084740226
Habitat change,,0.23952023287409507,0.0
Habitat change,,0.350443388585816,0.7704011609408635
Habitat change,,-0.5781141585898892,1.1191732159155938
Habitat change,,-1.0,1.2979199030287871
Habitat change,,-0.49467894623535574,0.5855517367762203
Habitat change,,-1.0,0.22215100669200094
Habitat change,,0.2503138373644747,0.9796289562946194
Habitat change,,-0.5348593191541892,1.5815600832067918
Habitat change,,-0.512029943697137,0.885167360464602
Habitat change,,-0.9039850659316528,0.0
Habitat change,,0.7601710079984445,0.43297926807344306
Habitat change,,-0.8486716284675233,0.6888514291734464
Habitat change,,-0.1955842961876777,0.6793532734483678
Habitat change,,0.14610396022055946,0.5621875444310053
Habitat change,,0.4371078526054509,0.3238987759316307
Habitat change,,-0.49803219440600555,0.0
Habitat change,,-0.020925101007944008,0.0
Habitat change,,0.1878162030477704,1.6356075630459141
Habitat change,,0.45376572783543195,0.2738827429204954
Habitat change,,-0.8339095204368201,0.4728342477811904
Habitat change,,1.0,0.9313207273427768
Habitat change,,0.5429901866009894,0.28123729122472485
Habitat change,,-0.5824473270727446,0.7065800626982606
Habitat change,,1.0,0.9633756033256654
Habitat change,,-0.3934828914100695,0.48256857577308204
Habitat change,,0.5353681355343132,1.544020398369276
Habitat change,,-0.10728354788478692,0.1950739210473295
Habitat change,,-0.5199228871112,0.8071648730460026
Habitat change,,0.00848528688266545,0.7340381464066861
Habitat change,,0.4220015276675185,0.35548980370935435
Habitat change,,-0.7343282580763504,0.09020142514820295
Habitat change,,-0.6793056283770851,0.663466663804432
Habitat change,,-0.5275064228470966,0.0
Habitat change,,0.6941378714889164,1.3917274021883106
Habitat change,,0.6313958743478749,0.8487443090524385
Habitat change,,-0.2460130432791952,0.017652722761098416
Habitat change,,-0.9098849491491028,0.9310328739054504
Habitat change,,0.7083605351992333,0.22815544061657284
Habitat change,,0.23173226341147296,0.703919343478139
Habitat change,,-0.2433045335183011,0.4623338615564506
Habitat change,,-0.7712920124188105,0.46614843126592814
Habitat change,,-0.629248403323591,1.416981780758086
Habitat change,,-1.0,0.727152762808304
Habitat change,,-0.29881139438656856,0.6881329097767259
Habitat change,,0.5413114378810955,0.6972894188389736
Habitat change,,-0.3110332327662006,0.5304282986591794
Habitat change,,-0.2060554766104071,0.6004610891429221
Habitat change,,-0.057387606228787615,0.26150272693909454
Habitat change,,-0.5294247569516933,0.8577774990157607
Habitat change,,1.0,0.0
Habitat change,,-1.0,0.32593125238018594
Habitat change,,-0.6960371558631704,0.5930939826337406
Habitat change,,-1.0,0.0
Habitat change,,-1.0,0.393821010544963
Habitat change,,-1.0,0.0
Habitat change,,-0.06408085141487999,0.6874958008744128
Habitat change,,-0.00013024502375968972,0.8502342485285164
Habitat change,,-0.656754091757126,0.288224938952099
Habitat change,,0.2170640067459072,0.8223500363309602
Habitat change,,-0.17225673588694174,0.28749041339779025
Habitat change,,-0.227879678516714,0.44054059120783595
Habitat change,,1.0,0.0
Habitat change,,0.25606787875547427,0.009919856601464772
Habitat change,,0.1742448202022415,0.34220152940984183
Habitat change,,0.4266686271418515,0.2057991622327735
Habitat change,,-0.6914707540743277,0.5788082931531425
Habitat change,,0.14694456634858746,0.0
Habitat change,,-0.5840478452711921,0.3577103311800498
Habitat change,,-0.5375088340555438,0.5885763933292493
Habitat change,,-0.5802720625971944,0.0
Habitat change,,-0.738804939271082,1.2963057978782926
Habitat change,,0.1966930831500464,0.3661464457806832
Habitat change,,0.051253901887445455,0.0
Habitat change,,0.6436704205093242,1.3998947283530958
Habitat change,,0.18364125089722652,0.0
Habitat change,,0.4897828218974171,0.4780461989054176
Habitat change,,0.5149038785365023,0.2776614560228842
Habitat change,,0.9141693025285578,0.5103217442515462
Habitat change,,1.0,0.6457421172268265
Habitat change,,-0.6008593229516523,0.0
Habitat change,,-0.7182310115323642,0.5784759904609462
Habitat change,,1.0,0.0
Habitat change,,-0.37417961603192,0.6945507365630017
Habitat change,,-0.32850218709567214,1.4921657383024278
Habitat change,,0.20734051398628017,0.7508397121394549
Habitat change,,-0.36063101331169245,0.5096140827726412
Habitat change,,0.7098828540695701,0.3528904260476705
Habitat change,,-0.3731510215536763,0.0
Habitat change,,0.4945734396826576,0.35607695929215244
Habitat change,,-0.5142150692012705,0.028828551479990472
Habitat change,,0.5921365370397869,0.0
Habitat change,,0.11794309952386328,0.6519452385406087
Habitat change,,-1.0,0.5243508547862493
Habitat change,,0.5411791636251946,0.0928423970324469
Habitat change,,-0.7311079008645327,0.6521756139284421
Habitat change,,0.4895378502898113,0.4726945695089085
Habitat change,,-0.13894844758096658,0.0
Habitat change,,0.5991123640279705,1.6100779199298438
Habitat change,,-0.7740360154392565,1.3812713374643963
Habitat change,,-0.6191098444948575,0.8871644487494355
Habitat change,,0.060122302313304316,0.0
Habitat change,,-0.41136025616779015,0.0
Habitat change,,0.5692033475895164,0.7765841198838637
Habitat change,,-0.7493106789985586,1.3613250801256203
Habitat change,,0.2067804170277538,1.5681134986961274
Habitat change,,-0.5143665993367315,0.8305199714468186
Habitat change,,0.8367959184327061,0.6452972010047813
Habitat change,,-0.046293032281741905,2.3851638376637028
Habitat change,,0.5958593481231127,0.5403552882472675
Habitat change,,0.8311689907117732,1.748043231913102
Habitat change,,0.3011261700506433,0.39891293101725395
Habitat change,,-0.3693591192456569,0.9325427308500471
Habitat change,,0.5391334989901506,1.0621226116213274
Habitat change,,0.6573003428793447,0.0
Habitat change,,-0.5945881205288235,0.519988770232307
Habitat change,,0.31852767720582476,0.0
Habitat change,,0.7775952531544281,0.0
Habitat change,,-0.8060872194717392,0.8093961007854389
Habitat change,,-0.6413640240372511,0.05165984264256779
Habitat change,,0.25236703269704724,0.21807039515840143
Habitat change,,-0.396992835205985,0.8299519494937683
Habitat change,,0.3583858963049737,1.0857048621182455
Habitat change,,-0.6369120296476773,0.8727729736450001
Habitat change,,0.03144635521693245,0.7046673902036973
Habitat change,,0.7765238825173655,0.677697654354623
Habitat change,,-0.5876486113350523,0.5270974731927185
Habitat change,,0.49535694180423956,0.0
Habitat change,,0.1618878020706672,0.0
Habitat change,,0.6766912588436529,0.617876176081379
Habitat change,,0.29259830770190715,0.1425815521387641
Habitat change,,-0.09572926823736796,0.20271980994746025
Habitat change,,-1.0,0.04890332516424101
Habitat change,,-0.42768364061708775,0.8888031695322292
Habitat change,,0.615003672542769,1.1340082362372068
Habitat change,,0.02059743345114992,0.0
Habitat change,,-0.6048884562193351,0.15190071774694652
Habitat change,,-0.675375423585256,1.0876055289348003
Habitat change,,0.07385034362520534,0.2789586277494097
Habitat change,,-0.6323087132618623,0.08784629714376563
Habitat change,,0.18040860745467377,0.3171604219407813
Habitat change,,-0.8213066248660601,0.014310027909079315
Habitat change,,-1.0,1.2411381020176817
Habitat change,,-0.051133296187855594,0.9196453670546137
Habitat change,,-0.6027030731735501,0.0
Habitat change,,-0.37672818836997457,0.8535187572425071
Habitat change,,0.9024147620186935,0.14046646170294297
Habitat change,,-0.05335793829340878,0.5821024950058991
Habitat change,,-0.3537234547979124,0.42289845749591914
Habitat change,,-0.0341492740808665,0.7657522252637604
Habitat change,,0.7256435327156994,1.026746978023678
Habitat change,,-0.24860888291568992,0.0
Habitat change,,-0.5280470541004306,0.40680276231415563
Habitat change,,-0.4591190200260709,1.0368425970466206
Habitat change,,1.0,0.17971594239811894
Habitat change,,0.9745368906493022,0.25738024017399547
Habitat change,,0.22646885748035478,0.5274079038337578
Habitat change,,-0.497357283190803,0.6859496997943664
Habitat change,,-0.8017058078903958,1.5948976096266625
Habitat change,,0.749595121113231,1.0698065141208852
Habitat change,,-0.6314405724034893,0.39476136753248614
Habitat change,,1.0,0.5061899040927098
Habitat change,,1.0,1.1473674523455748
Habitat change,,0.19800581699257136,0.5673534393409259
Habitat change,,-0.042569776977871225,0.8921006033268312
Habitat change,,0.37028500446746426,1.4315460767749
Habitat change,,0.8569929442941664,0.35462999773936094
Habitat change,,0.4689861115259097,0.0
Habitat change,,1.0,0.0
Habitat change,,0.5319665629325538,0.0
Habitat change,,0.31127033772162416,0.2936431491349285
Habitat change,,-0.9534120760296176,0.36936296452709433
Habitat change,,0.044161243154314966,0.17111250121586263
Habitat change,,-0.1732030017679504,1.0656584693102231
Habitat change,,1.0,0.7221704406987184
Habitat change,,-0.9820331455350637,0.6289119238304417
Habitat change,,-0.7896259077447332,0.9676740645219768
Habitat change,,0.5840373856656187,0.0
Habitat change,,-0.9548437438909925,0.0
Habitat change,,0.023853845524207565,1.1024803673094619
Habitat change,,0.01686861686104907,0.8337661988752543
Habitat change,,0.31699682534962004,0.6243027737428491
Habitat change,,-0.01896060382976563,1.0015628189561085
Habitat change,,0.689016179996421,0.0
Habitat change,,0.47592127478954765,0.8473981579239449
Habitat change,,-0.20540906525973437,0.5651795858362585
Habitat change,,0.8357407237564078,0.5870192591631758
Habitat change,,0.20233751772118203,0.9409447760258992
Habitat change,,-0.9143958660739007,0.4584721541484765
Habitat change,,0.44619586077789714,0.8230411983898329
Habitat change,,1.0,0.0
Habitat change,,-0.8188171280794339,0.9373951228327778
Habitat change,,-1.0,0.9015869652815145
Habitat change,,-0.2423890762201691,1.054905316537513
Habitat change,,-0.3137085635279802,1.2034483895537118
Habitat change,,-0.13132630195756612,0.9054752956130239
Habitat change,,-0.02231858098010811,1.1244632338180365
Habitat change,,0.1961938293801983,0.0
Habitat change,,1.0,0.8844442427345238
Habitat change,,-0.238080062690936,0.0
Habitat change,,-0.7642040068395144,0.0
Habitat change,,-0.6461721335762656,0.06412046185024411
Habitat change,,0.14921691323421993,0.24750685682267115
Habitat change,,0.5583666538098282,0.0
Habitat change,,0.34704009467169844,1.195155020147815
Habitat change,,-0.4566975720941401,0.1658548227205069
Habitat change,,1.0,0.42540870760821414
Habitat change,,-0.7578890705377259,0.09946823541716798
Habitat change,,0.42017951316362984,0.05995225509061969
Habitat change,,0.6443032834662865,0.5896524528778314
Habitat change,,-0.4731142560456201,0.2140895224281119
Habitat change,,-0.6843958627921511,0.02759898493657076
Habitat change,,0.600065610723143,0.2515881272936001
Habitat change,,0.34044134761540007,0.8773908081733123
Habitat change,,0.9272515066251976,0.0
Habitat change,,-1.0,0.9046187832297956
Habitat change,,-0.6075583031089475,0.5807999390037067
Habitat change,,-0.06910340975637203,1.2333525267698326
Habitat change,,-0.032075517884736955,0.5423101574811676
Habitat change,,0.6363298985026362,0.5188981005810552
Habitat change,,0.35776383262333544,1.1366765685313012
Habitat change,,-0.41578583383363465,0.7847344720349068
Habitat change,,-1.0,0.9043043605468561
Habitat change,,-0.5828407452836255,1.2651917976147682
Habitat change,,-0.8061515855534773,0.0
Habitat change,,-0.37264345126991455,1.3109405097696185
Habitat change,,0.7651810914815911,0.7224628035839081
Habitat change,,0.37791890236450676,0.2465327298706511
Habitat change,,-0.9255611500553091,0.8407097605417537
Habitat change,,-0.4448811182633588,0.22674822527847122
Habitat change,,-0.18557974531921118,0.7279710896793086
Habitat change,,0.6352000618301761,0.8600475205407065
Habitat change,,-0.09832186245247236,0.6177786862045955
Habitat change,,-0.4246116314548964,0.12892487467797176
Habitat change,,-0.29271385575500897,0.31092417646711606
Habitat change,,-0.5534629423266426,1.5544219302181106
Habitat change,,-0.25996193765394543,1.0698738350799915
Habitat change,,-0.6216291123425215,0.9670031602078645
Habitat change,,-0.6860189475217351,0.746366035311
Habitat change,,0.669745894921723,0.0
Habitat change,,-0.13390458304346536,0.8688370087602286
Habitat change,,-0.051330268824609906,0.3528968814441126
Habitat change,,-0.08044035205100247,0.0
Habitat change,,0.08391538976436128,1.0260437842869137
Habitat change,,-0.27266992732585493,1.5337580043076384
Habitat change,,-0.9209308610019553,0.9199856535584005
Habitat change,,0.03222680676126627,0.3539378876792521
Habitat change,,0.06452048829211215,0.27752006105697025
Habitat change,,-0.25466446450302704,0.6368611249684987
Habitat change,,-0.23683095809775317,0.5377727630829614
Habitat change,,-0.681452375823836,0.2678303912449509
Habitat change,,-0.8113163094638203,0.8157743311260452
Habitat change,,0.16413144358316853,0.5905925660694302
Habitat change,,0.7290932462734863,0.0
Habitat change,,0.5413666508607904,0.21456740983060446
Habitat change,,-0.5882467161688218,0.9087939931083988
Habitat change,,1.0,0.5180899933712626
Habitat change,,-0.689284022014439,0.6591206321355432
Habitat change,,0.29930754081877636,0.5596345387503372
Habitat change,,-0.9041957504043983,0.0
Habitat change,,-1.0,0.8341009856152679
Habitat change,,0.8252782198109667,0.5767406950094363
Habitat change,,1.0,0.2271432663048949
Habitat change,,0.11703950431573498,0.7240212242205514
Habitat change,,0.04332608622950984,0.9066447625635916
Habitat change,,-0.24997074367583294,0.5176230608845475
Habitat change,,-1.0,0.22804086644480548
Habitat change,,-0.7568585519640008,0.7189904312619004
Habitat change,,-0.4651749062720325,0.7839688513978188
Habitat change,,-0.15545834866763808,0.0
Habitat change,,-0.4949828271083823,0.0
Habitat change,,0.23593640407532268,0.26002217804919503
Habitat change,,-0.3631053634875512,0.28396724740939927
Habitat change,,0.7071221961821124,0.6402365195500735
Habitat change,,0.04831921674167583,0.7394210887091727
Habitat change,,0.35457178404431416,0.059208438853169676
Habitat change,,0.7275297702610342,0.33888816020749357
Habitat change,,0.1598021184123352,0.3680391731520234
Habitat change,,0.007393685145455867,0.0
Habitat change,,0.9962502655410845,1.3407657524138141
Habitat change,,-0.3601100773012635,1.1178407446034164
Habitat change,,-0.003883519366920392,1.1986662077678898
Habitat change,,0.5356436690597968,0.6698171661505786
Habitat change,,0.5080896802176773,1.5129329578849418
Habitat change,,0.15313641492026328,1.0146645201719697
Habitat change,,-0.2766717386519668,1.3092215023889948
Habitat change,,-0.7740511927963922,0.5725688363621689
Habitat change,,-0.42558362018589535,0.43144620227478214
Habitat change,,-0.436623932590238,0.0899416299794778
Habitat change,,-0.8045438041085928,0.38885161780536104
Habitat change,,-0.5691210383552123,0.37272590475849277
Habitat change,,-0.419659260272401,0.6117187842715851
Habitat change,,-1.0,0.0
Habitat change,,-0.623184450960576,0.17369542549842837
Habitat change,,0.10901305692486149,1.0992784258145636
Habitat change,,0.6271694008821478,0.48407539247536613
Habitat change,,0.8945973865471366,0.16384398874005507
Habitat change,,-0.04634629604956779,0.9729661909859573
Habitat change,,-0.15464240469244217,0.4022081776756514
Habitat change,,0.5959997256749854,0.2551704975957705
Habitat change,,-0.46100390530382224,1.0629092159549574
Habitat change,,-0.8610925318819405,0.42498535070351856
Habitat change,,1.0,1.4180979917056
Habitat change,,0.8390354689933763,0.13347130843191124
Habitat change,,-0.9222069917786597,0.3513512198417261
Habitat change,,0.2044977939148549,0.02047190750805361
Habitat change,,-0.059556108325887015,0.9252174629570233
Habitat change,,0.04141283084801721,0.6096886315643308
Habitat change,,-1.0,0.0
Habitat change,,-0.9144481742255606,0.11316537818322958
Habitat change,,-0.1185891878668314,0.0
Habitat change,,-0.2927570394804516,0.20717183041985637
Habitat change,,0.023883856103189202,1.0193035674926303
Habitat change,,0.6930618808082145,0.0
Habitat change,,0.3308322686333136,1.1359649379891148
Habitat change,,-0.13588275767481894,0.40349945909733925
Habitat change,,-0.4350516301330351,0.0
Habitat change,,-0.17015451981899507,1.6604715693878487
Habitat change,,-1.0,1.135529085729397
Habitat change,,-0.1036595035313505,0.31517838018168837
Habitat change,,-0.3938613560416992,0.8751746582697348
Habitat change,,-1.0,0.32771460226381566
Habitat change,,-1.0,0.46628032630701916
Habitat change,,1.0,0.7953649899837023
Habitat change,,-1.0,1.191268609618946
Habitat change,,-0.11289048994530021,0.0
Habitat change,,-0.2813318714168497,0.8300125564628315
Habitat change,,0.3471080469616388,0.8023969286080954
Habitat change,,0.04094700712169447,0.747114661463665
Habitat change,,-0.7493954223549772,0.0
Habitat change,,-0.14158832544196953,0.8205140358510707
Habitat change,,-0.18436563618116086,0.46172246472407785
Habitat change,,-0.005528976365182986,0.36767692238600713
Habitat change,,-0.9319520969667532,0.8726655251653996
Habitat change,,0.1467850984098119,0.0
Habitat change,,-0.005390193150597841,0.2968310451658559
Habitat change,,0.4368358323989548,0.6646867291064936
Habitat change,,-0.014246728363444906,1.2716939426427563
Habitat change,,0.8230083860919433,0.6062956683066802
Habitat change,,1.0,0.8088984455085563
Habitat change,,-0.45312152613462975,0.9482627083081557
Habitat change,,-0.05548441234939161,0.7233098123220443
Habitat change,,0.649169366294877,0.36736361081986035
Habitat change,,0.7655114436223622,0.18501072517879658
Habitat change,,-1.0,1.0739814119143234
Habitat change,,-0.15505481007918462,1.4913909421902636
Habitat change,,-1.0,1.9087908754722491
Habitat change,,-0.32209537279957967,0.0
Habitat change,,-1.0,0.0
Habitat change,,0.9302636401696907,0.24271747957152623
Habitat change,,0.11998035407405189,0.6536073640490475
Habitat change,,-0.6740760762726261,0.2517619328752951
Habitat change,,-0.3769055693515569,0.32020289031258636
Habitat change,,-1.0,0.20243368138605533
Habitat change,,-0.14134395699775876,0.7820317104690057
Habitat change,,-0.5563319079253127,0.7620253546063855
Habitat change,,-0.8748572805070145,0.0
Habitat change,,0.27943784382036974,0.23426389866673708
Habitat change,,0.38751417961445545,0.6690643043148918
Habitat change,,0.3763177207407953,0.5777982924056309
Habitat change,,0.8836270286903889,0.7313358126059549
Habitat change,,-0.18544045940047527,0.0
Habitat change,,-0.5559919576462637,0.47257167392775024
Habitat change,,0.6695054894152732,0.0
Habitat change,,-0.521773725252021,0.0
Habitat change,,-0.00033974601332806276,0.8738385756404081
Habitat change,,0.3836098834804691,0.8013951450961767
Habitat change,,-0.19178661167061267,1.2035859674267055
Habitat change,,1.0,1.3284599405773412
Habitat change,,-0.18726105002732685,1.6971531492409775
Habitat change,,0.13254149712695093,0.27705360254295086
Habitat change,,0.08100739633171783,0.12751594402017463
Habitat change,,0.15637061274443298,1.1578253910589615
Habitat change,,0.7157480459386558,0.0
Habitat change,,-0.7920635142644723,1.1220866777349814
Habitat change,,0.10017610130427315,0.5317022109982789
Habitat change,,0.6462763192244005,0.7856023192260315
Habitat change,,0.4789562595136067,1.023193795897899
Habitat change,,0.20059257930553703,1.619859144726758
Habitat change,,0.48359443633129723,0.7702057732172167
Habitat change,,-1.0,0.5635305576183801
Habitat change,,-0.5578090546786917,0.721906371140904
Habitat change,,1.0,1.7531228998639712
Habitat change,,0.823583530044613,0.1798405849730101
Habitat change,,0.5043627792937184,0.6652090620024412
Habitat change,,-0.8171170773214793,0.6304835476620857
Habitat change,,-0.5388319933209504,0.22625984528540216
Habitat change,,-0.8647490546292314,0.1754120012608814
Habitat change,,-0.059531473225909015,1.2918311127268745
Habitat change,,-0.7178694070278373,0.0
Habitat change,,0.6405949840213647,0.0
Habitat change,,0.42343444824739895,0.0
Habitat change,,0.7841837067944826,0.0971023959103764
Habitat change,,-0.6688438133485517,0.35976856865815887
Habitat change,,-0.6870728729143178,0.022686043910849496
Habitat change,,0.9580878069583623,0.1876969724719565
Habitat change,,0.1334989288176851,0.3821239512305041
Habitat change,,0.11696377917656173,1.1609115168801147
Habitat change,,0.294946075681529,0.5006921848957998
Habitat change,,-1.0,0.3796328969501177
Habitat change,,-0.47381600699145554,0.25673861514348295
Habitat change,,-0.4570061589101013,0.0
Habitat change,,0.30425422086762,0.7556919327183151
Habitat change,,-0.35199366801710796,0.6479466066605294
Habitat change,,-1.0,0.007521011105611319
Habitat change,,0.9376692363619001,0.8245202162221574
Habitat change,,0.30804973892469534,0.663445782036265
Habitat change,,-0.13915146100541054,0.3456155771595253
Habitat change,,-0.8254056909528928,0.44352548326876773
Habitat change,,-0.08036854830549023,0.9327816267331748
Habitat change,,0.1754712341689026,0.43444530935627956
Habitat change,,0.82573443066755,1.6224285740202409
Habitat change,,0.3344659834564938,0.0
Habitat change,,-0.4606335754393822,0.7575611118552772
Habitat change,,0.661485292158436,1.4302136933601735
Habitat change,,-0.21496347672432356,1.0929811085533845
Habitat change,,-0.31882414902314643,0.17753129144191732
Habitat change,,-0.3006346798252285,1.2535734690060973
Habitat change,,0.24827642913644898,0.0
Habitat change,,0.13357766880580213,1.1776859802951625
Habitat change,,0.2245798260557384,1.357937350848283
Habitat change,,-0.6704973702776769,0.357087210472793
Habitat change,,-0.2720497243303055,0.24775175231495133
Habitat change,,-0.15895410493239165,0.0
Habitat change,,0.6175262248505362,0.4044066273320236
Habitat change,,0.286624385475039,0.3291427625623419
Habitat change,,1.0,0.04714933019571138
Habitat change,,0.035335363790581206,1.4628715760426687
Habitat change,,-0.4962337354732794,1.7212267640989207
Habitat change,,-0.761994320270484,1.328512093928857
Habitat change,,0.4232922178770731,1.2755159654335206
Habitat change,,0.1770871067640038,0.8383100369035688
Habitat change,,-0.985289178102422,0.10580447387620012
Habitat change,,-0.19240605366331107,1.1741623569469106
Habitat change,,-0.9570132935141473,1.5565214879228675
Habitat change,,-0.10684030804408859,1.3570556287843536
Habitat change,,0.1539823698814227,0.942772950293489
Habitat change,,-0.4506012496238239,0.6476641064473307
Habitat change,,0.22300876208406012,1.6744628594877256
Habitat change,,-0.16908776733435887,0.08343411993047295
Habitat change,,-0.26754064619733886,0.1404455962357133
Habitat change,,-0.1304922904838121,0.846687845837999
Habitat change,,-0.10830357716377435,0.3961683680632191
Habitat change,,-0.4276046985677137,0.4587491913365002
Habitat change,,-0.8187227174598843,0.7564612735562429
Habitat change,,0.7924723414371411,1.1081396522631717
